,name,type,value,date
0,Afghanistan,confirmed,0.0,2020-01-22
1,Afghanistan,confirmed,0.0,2020-01-23
2,Afghanistan,confirmed,0.0,2020-01-24
3,Afghanistan,confirmed,0.0,2020-01-25
4,Afghanistan,confirmed,0.0,2020-01-26
5,Afghanistan,confirmed,0.0,2020-01-27
6,Afghanistan,confirmed,0.0,2020-01-28
7,Afghanistan,confirmed,0.0,2020-01-29
8,Afghanistan,confirmed,0.0,2020-01-30
9,Afghanistan,confirmed,0.0,2020-01-31
10,Afghanistan,confirmed,0.0,2020-02-01
11,Afghanistan,confirmed,0.0,2020-02-02
12,Afghanistan,confirmed,0.0,2020-02-03
13,Afghanistan,confirmed,0.0,2020-02-04
14,Afghanistan,confirmed,0.0,2020-02-05
15,Afghanistan,confirmed,0.0,2020-02-06
16,Afghanistan,confirmed,0.0,2020-02-07
17,Afghanistan,confirmed,0.0,2020-02-08
18,Afghanistan,confirmed,0.0,2020-02-09
19,Afghanistan,confirmed,0.0,2020-02-10
20,Afghanistan,confirmed,0.0,2020-02-11
21,Afghanistan,confirmed,0.0,2020-02-12
22,Afghanistan,confirmed,0.0,2020-02-13
23,Afghanistan,confirmed,0.0,2020-02-14
24,Afghanistan,confirmed,0.0,2020-02-15
25,Afghanistan,confirmed,0.0,2020-02-16
26,Afghanistan,confirmed,0.0,2020-02-17
27,Afghanistan,confirmed,0.0,2020-02-18
28,Afghanistan,confirmed,0.0,2020-02-19
29,Afghanistan,confirmed,0.0,2020-02-20
30,Afghanistan,confirmed,0.0,2020-02-21
31,Afghanistan,confirmed,0.0,2020-02-22
32,Afghanistan,confirmed,0.0,2020-02-23
33,Afghanistan,confirmed,1.0,2020-02-24
34,Afghanistan,confirmed,1.0,2020-02-25
35,Afghanistan,confirmed,1.0,2020-02-26
36,Algeria,confirmed,0.0,2020-01-22
37,Algeria,confirmed,0.0,2020-01-23
38,Algeria,confirmed,0.0,2020-01-24
39,Algeria,confirmed,0.0,2020-01-25
40,Algeria,confirmed,0.0,2020-01-26
41,Algeria,confirmed,0.0,2020-01-27
42,Algeria,confirmed,0.0,2020-01-28
43,Algeria,confirmed,0.0,2020-01-29
44,Algeria,confirmed,0.0,2020-01-30
45,Algeria,confirmed,0.0,2020-01-31
46,Algeria,confirmed,0.0,2020-02-01
47,Algeria,confirmed,0.0,2020-02-02
48,Algeria,confirmed,0.0,2020-02-03
49,Algeria,confirmed,0.0,2020-02-04
50,Algeria,confirmed,0.0,2020-02-05
51,Algeria,confirmed,0.0,2020-02-06
52,Algeria,confirmed,0.0,2020-02-07
53,Algeria,confirmed,0.0,2020-02-08
54,Algeria,confirmed,0.0,2020-02-09
55,Algeria,confirmed,0.0,2020-02-10
56,Algeria,confirmed,0.0,2020-02-11
57,Algeria,confirmed,0.0,2020-02-12
58,Algeria,confirmed,0.0,2020-02-13
59,Algeria,confirmed,0.0,2020-02-14
60,Algeria,confirmed,0.0,2020-02-15
61,Algeria,confirmed,0.0,2020-02-16
62,Algeria,confirmed,0.0,2020-02-17
63,Algeria,confirmed,0.0,2020-02-18
64,Algeria,confirmed,0.0,2020-02-19
65,Algeria,confirmed,0.0,2020-02-20
66,Algeria,confirmed,0.0,2020-02-21
67,Algeria,confirmed,0.0,2020-02-22
68,Algeria,confirmed,0.0,2020-02-23
69,Algeria,confirmed,0.0,2020-02-24
70,Algeria,confirmed,1.0,2020-02-25
71,Algeria,confirmed,1.0,2020-02-26
72,Australia,confirmed,0.0,2020-01-22
73,Australia,confirmed,0.0,2020-01-23
74,Australia,confirmed,0.0,2020-01-24
75,Australia,confirmed,0.0,2020-01-25
76,Australia,confirmed,4.0,2020-01-26
77,Australia,confirmed,5.0,2020-01-27
78,Australia,confirmed,5.0,2020-01-28
79,Australia,confirmed,6.0,2020-01-29
80,Australia,confirmed,11.0,2020-01-30
81,Australia,confirmed,11.0,2020-01-31
82,Australia,confirmed,14.0,2020-02-01
83,Australia,confirmed,14.0,2020-02-02
84,Australia,confirmed,14.0,2020-02-03
85,Australia,confirmed,15.0,2020-02-04
86,Australia,confirmed,15.0,2020-02-05
87,Australia,confirmed,16.0,2020-02-06
88,Australia,confirmed,17.0,2020-02-07
89,Australia,confirmed,17.0,2020-02-08
90,Australia,confirmed,17.0,2020-02-09
91,Australia,confirmed,17.0,2020-02-10
92,Australia,confirmed,17.0,2020-02-11
93,Australia,confirmed,17.0,2020-02-12
94,Australia,confirmed,23.0,2020-02-13
95,Australia,confirmed,23.0,2020-02-14
96,Australia,confirmed,23.0,2020-02-15
97,Australia,confirmed,23.0,2020-02-16
98,Australia,confirmed,25.0,2020-02-17
99,Australia,confirmed,25.0,2020-02-18
100,Australia,confirmed,25.0,2020-02-19
101,Australia,confirmed,25.0,2020-02-20
102,Australia,confirmed,30.0,2020-02-21
103,Australia,confirmed,33.0,2020-02-22
104,Australia,confirmed,33.0,2020-02-23
105,Australia,confirmed,33.0,2020-02-24
106,Australia,confirmed,33.0,2020-02-25
107,Australia,confirmed,33.0,2020-02-26
108,Austria,confirmed,0.0,2020-01-22
109,Austria,confirmed,0.0,2020-01-23
110,Austria,confirmed,0.0,2020-01-24
111,Austria,confirmed,0.0,2020-01-25
112,Austria,confirmed,0.0,2020-01-26
113,Austria,confirmed,0.0,2020-01-27
114,Austria,confirmed,0.0,2020-01-28
115,Austria,confirmed,0.0,2020-01-29
116,Austria,confirmed,0.0,2020-01-30
117,Austria,confirmed,0.0,2020-01-31
118,Austria,confirmed,0.0,2020-02-01
119,Austria,confirmed,0.0,2020-02-02
120,Austria,confirmed,0.0,2020-02-03
121,Austria,confirmed,0.0,2020-02-04
122,Austria,confirmed,0.0,2020-02-05
123,Austria,confirmed,0.0,2020-02-06
124,Austria,confirmed,0.0,2020-02-07
125,Austria,confirmed,0.0,2020-02-08
126,Austria,confirmed,0.0,2020-02-09
127,Austria,confirmed,0.0,2020-02-10
128,Austria,confirmed,0.0,2020-02-11
129,Austria,confirmed,0.0,2020-02-12
130,Austria,confirmed,0.0,2020-02-13
131,Austria,confirmed,0.0,2020-02-14
132,Austria,confirmed,0.0,2020-02-15
133,Austria,confirmed,0.0,2020-02-16
134,Austria,confirmed,0.0,2020-02-17
135,Austria,confirmed,0.0,2020-02-18
136,Austria,confirmed,0.0,2020-02-19
137,Austria,confirmed,0.0,2020-02-20
138,Austria,confirmed,0.0,2020-02-21
139,Austria,confirmed,0.0,2020-02-22
140,Austria,confirmed,0.0,2020-02-23
141,Austria,confirmed,0.0,2020-02-24
142,Austria,confirmed,2.0,2020-02-25
143,Austria,confirmed,2.0,2020-02-26
144,Bahrain,confirmed,0.0,2020-01-22
145,Bahrain,confirmed,0.0,2020-01-23
146,Bahrain,confirmed,0.0,2020-01-24
147,Bahrain,confirmed,0.0,2020-01-25
148,Bahrain,confirmed,0.0,2020-01-26
149,Bahrain,confirmed,0.0,2020-01-27
150,Bahrain,confirmed,0.0,2020-01-28
151,Bahrain,confirmed,0.0,2020-01-29
152,Bahrain,confirmed,0.0,2020-01-30
153,Bahrain,confirmed,0.0,2020-01-31
154,Bahrain,confirmed,0.0,2020-02-01
155,Bahrain,confirmed,0.0,2020-02-02
156,Bahrain,confirmed,0.0,2020-02-03
157,Bahrain,confirmed,0.0,2020-02-04
158,Bahrain,confirmed,0.0,2020-02-05
159,Bahrain,confirmed,0.0,2020-02-06
160,Bahrain,confirmed,0.0,2020-02-07
161,Bahrain,confirmed,0.0,2020-02-08
162,Bahrain,confirmed,0.0,2020-02-09
163,Bahrain,confirmed,0.0,2020-02-10
164,Bahrain,confirmed,0.0,2020-02-11
165,Bahrain,confirmed,0.0,2020-02-12
166,Bahrain,confirmed,0.0,2020-02-13
167,Bahrain,confirmed,0.0,2020-02-14
168,Bahrain,confirmed,0.0,2020-02-15
169,Bahrain,confirmed,0.0,2020-02-16
170,Bahrain,confirmed,0.0,2020-02-17
171,Bahrain,confirmed,0.0,2020-02-18
172,Bahrain,confirmed,0.0,2020-02-19
173,Bahrain,confirmed,0.0,2020-02-20
174,Bahrain,confirmed,0.0,2020-02-21
175,Bahrain,confirmed,0.0,2020-02-22
176,Bahrain,confirmed,0.0,2020-02-23
177,Bahrain,confirmed,1.0,2020-02-24
178,Bahrain,confirmed,23.0,2020-02-25
179,Bahrain,confirmed,33.0,2020-02-26
180,Belgium,confirmed,0.0,2020-01-22
181,Belgium,confirmed,0.0,2020-01-23
182,Belgium,confirmed,0.0,2020-01-24
183,Belgium,confirmed,0.0,2020-01-25
184,Belgium,confirmed,0.0,2020-01-26
185,Belgium,confirmed,0.0,2020-01-27
186,Belgium,confirmed,0.0,2020-01-28
187,Belgium,confirmed,0.0,2020-01-29
188,Belgium,confirmed,0.0,2020-01-30
189,Belgium,confirmed,0.0,2020-01-31
190,Belgium,confirmed,0.0,2020-02-01
191,Belgium,confirmed,0.0,2020-02-02
192,Belgium,confirmed,0.0,2020-02-03
193,Belgium,confirmed,1.0,2020-02-04
194,Belgium,confirmed,1.0,2020-02-05
195,Belgium,confirmed,1.0,2020-02-06
196,Belgium,confirmed,1.0,2020-02-07
197,Belgium,confirmed,1.0,2020-02-08
198,Belgium,confirmed,1.0,2020-02-09
199,Belgium,confirmed,1.0,2020-02-10
200,Belgium,confirmed,1.0,2020-02-11
201,Belgium,confirmed,1.0,2020-02-12
202,Belgium,confirmed,1.0,2020-02-13
203,Belgium,confirmed,1.0,2020-02-14
204,Belgium,confirmed,1.0,2020-02-15
205,Belgium,confirmed,1.0,2020-02-16
206,Belgium,confirmed,2.0,2020-02-17
207,Belgium,confirmed,2.0,2020-02-18
208,Belgium,confirmed,2.0,2020-02-19
209,Belgium,confirmed,2.0,2020-02-20
210,Belgium,confirmed,2.0,2020-02-21
211,Belgium,confirmed,2.0,2020-02-22
212,Belgium,confirmed,2.0,2020-02-23
213,Belgium,confirmed,2.0,2020-02-24
214,Belgium,confirmed,2.0,2020-02-25
215,Belgium,confirmed,2.0,2020-02-26
216,Brazil,confirmed,0.0,2020-01-22
217,Brazil,confirmed,0.0,2020-01-23
218,Brazil,confirmed,0.0,2020-01-24
219,Brazil,confirmed,0.0,2020-01-25
220,Brazil,confirmed,0.0,2020-01-26
221,Brazil,confirmed,0.0,2020-01-27
222,Brazil,confirmed,0.0,2020-01-28
223,Brazil,confirmed,0.0,2020-01-29
224,Brazil,confirmed,0.0,2020-01-30
225,Brazil,confirmed,0.0,2020-01-31
226,Brazil,confirmed,0.0,2020-02-01
227,Brazil,confirmed,0.0,2020-02-02
228,Brazil,confirmed,0.0,2020-02-03
229,Brazil,confirmed,0.0,2020-02-04
230,Brazil,confirmed,0.0,2020-02-05
231,Brazil,confirmed,0.0,2020-02-06
232,Brazil,confirmed,0.0,2020-02-07
233,Brazil,confirmed,0.0,2020-02-08
234,Brazil,confirmed,0.0,2020-02-09
235,Brazil,confirmed,0.0,2020-02-10
236,Brazil,confirmed,0.0,2020-02-11
237,Brazil,confirmed,0.0,2020-02-12
238,Brazil,confirmed,0.0,2020-02-13
239,Brazil,confirmed,0.0,2020-02-14
240,Brazil,confirmed,0.0,2020-02-15
241,Brazil,confirmed,0.0,2020-02-16
242,Brazil,confirmed,0.0,2020-02-17
243,Brazil,confirmed,0.0,2020-02-18
244,Brazil,confirmed,0.0,2020-02-19
245,Brazil,confirmed,0.0,2020-02-20
246,Brazil,confirmed,0.0,2020-02-21
247,Brazil,confirmed,0.0,2020-02-22
248,Brazil,confirmed,0.0,2020-02-23
249,Brazil,confirmed,0.0,2020-02-24
250,Brazil,confirmed,0.0,2020-02-25
251,Brazil,confirmed,1.0,2020-02-26
252,Cambodia,confirmed,0.0,2020-01-22
253,Cambodia,confirmed,0.0,2020-01-23
254,Cambodia,confirmed,0.0,2020-01-24
255,Cambodia,confirmed,0.0,2020-01-25
256,Cambodia,confirmed,0.0,2020-01-26
257,Cambodia,confirmed,1.0,2020-01-27
258,Cambodia,confirmed,1.0,2020-01-28
259,Cambodia,confirmed,1.0,2020-01-29
260,Cambodia,confirmed,1.0,2020-01-30
261,Cambodia,confirmed,1.0,2020-01-31
262,Cambodia,confirmed,1.0,2020-02-01
263,Cambodia,confirmed,1.0,2020-02-02
264,Cambodia,confirmed,1.0,2020-02-03
265,Cambodia,confirmed,1.0,2020-02-04
266,Cambodia,confirmed,1.0,2020-02-05
267,Cambodia,confirmed,1.0,2020-02-06
268,Cambodia,confirmed,1.0,2020-02-07
269,Cambodia,confirmed,1.0,2020-02-08
270,Cambodia,confirmed,1.0,2020-02-09
271,Cambodia,confirmed,1.0,2020-02-10
272,Cambodia,confirmed,1.0,2020-02-11
273,Cambodia,confirmed,2.0,2020-02-12
274,Cambodia,confirmed,2.0,2020-02-13
275,Cambodia,confirmed,2.0,2020-02-14
276,Cambodia,confirmed,2.0,2020-02-15
277,Cambodia,confirmed,2.0,2020-02-16
278,Cambodia,confirmed,2.0,2020-02-17
279,Cambodia,confirmed,2.0,2020-02-18
280,Cambodia,confirmed,2.0,2020-02-19
281,Cambodia,confirmed,2.0,2020-02-20
282,Cambodia,confirmed,2.0,2020-02-21
283,Cambodia,confirmed,2.0,2020-02-22
284,Cambodia,confirmed,2.0,2020-02-23
285,Cambodia,confirmed,2.0,2020-02-24
286,Cambodia,confirmed,2.0,2020-02-25
287,Cambodia,confirmed,2.0,2020-02-26
288,Canada,confirmed,0.0,2020-01-22
289,Canada,confirmed,0.0,2020-01-23
290,Canada,confirmed,0.0,2020-01-24
291,Canada,confirmed,0.0,2020-01-25
292,Canada,confirmed,1.0,2020-01-26
293,Canada,confirmed,1.0,2020-01-27
294,Canada,confirmed,2.0,2020-01-28
295,Canada,confirmed,2.0,2020-01-29
296,Canada,confirmed,2.0,2020-01-30
297,Canada,confirmed,4.0,2020-01-31
298,Canada,confirmed,4.0,2020-02-01
299,Canada,confirmed,4.0,2020-02-02
300,Canada,confirmed,4.0,2020-02-03
301,Canada,confirmed,4.0,2020-02-04
302,Canada,confirmed,5.0,2020-02-05
303,Canada,confirmed,5.0,2020-02-06
304,Canada,confirmed,7.0,2020-02-07
305,Canada,confirmed,7.0,2020-02-08
306,Canada,confirmed,7.0,2020-02-09
307,Canada,confirmed,7.0,2020-02-10
308,Canada,confirmed,7.0,2020-02-11
309,Canada,confirmed,8.0,2020-02-12
310,Canada,confirmed,8.0,2020-02-13
311,Canada,confirmed,8.0,2020-02-14
312,Canada,confirmed,8.0,2020-02-15
313,Canada,confirmed,8.0,2020-02-16
314,Canada,confirmed,9.0,2020-02-17
315,Canada,confirmed,9.0,2020-02-18
316,Canada,confirmed,9.0,2020-02-19
317,Canada,confirmed,9.0,2020-02-20
318,Canada,confirmed,12.0,2020-02-21
319,Canada,confirmed,12.0,2020-02-22
320,Canada,confirmed,12.0,2020-02-23
321,Canada,confirmed,13.0,2020-02-24
322,Canada,confirmed,14.0,2020-02-25
323,Canada,confirmed,14.0,2020-02-26
324,Croatia,confirmed,0.0,2020-01-22
325,Croatia,confirmed,0.0,2020-01-23
326,Croatia,confirmed,0.0,2020-01-24
327,Croatia,confirmed,0.0,2020-01-25
328,Croatia,confirmed,0.0,2020-01-26
329,Croatia,confirmed,0.0,2020-01-27
330,Croatia,confirmed,0.0,2020-01-28
331,Croatia,confirmed,0.0,2020-01-29
332,Croatia,confirmed,0.0,2020-01-30
333,Croatia,confirmed,0.0,2020-01-31
334,Croatia,confirmed,0.0,2020-02-01
335,Croatia,confirmed,0.0,2020-02-02
336,Croatia,confirmed,0.0,2020-02-03
337,Croatia,confirmed,0.0,2020-02-04
338,Croatia,confirmed,0.0,2020-02-05
339,Croatia,confirmed,0.0,2020-02-06
340,Croatia,confirmed,0.0,2020-02-07
341,Croatia,confirmed,0.0,2020-02-08
342,Croatia,confirmed,0.0,2020-02-09
343,Croatia,confirmed,0.0,2020-02-10
344,Croatia,confirmed,0.0,2020-02-11
345,Croatia,confirmed,0.0,2020-02-12
346,Croatia,confirmed,0.0,2020-02-13
347,Croatia,confirmed,0.0,2020-02-14
348,Croatia,confirmed,0.0,2020-02-15
349,Croatia,confirmed,0.0,2020-02-16
350,Croatia,confirmed,0.0,2020-02-17
351,Croatia,confirmed,0.0,2020-02-18
352,Croatia,confirmed,0.0,2020-02-19
353,Croatia,confirmed,0.0,2020-02-20
354,Croatia,confirmed,0.0,2020-02-21
355,Croatia,confirmed,0.0,2020-02-22
356,Croatia,confirmed,0.0,2020-02-23
357,Croatia,confirmed,0.0,2020-02-24
358,Croatia,confirmed,1.0,2020-02-25
359,Croatia,confirmed,3.0,2020-02-26
360,Egypt,confirmed,0.0,2020-01-22
361,Egypt,confirmed,0.0,2020-01-23
362,Egypt,confirmed,0.0,2020-01-24
363,Egypt,confirmed,0.0,2020-01-25
364,Egypt,confirmed,0.0,2020-01-26
365,Egypt,confirmed,0.0,2020-01-27
366,Egypt,confirmed,0.0,2020-01-28
367,Egypt,confirmed,0.0,2020-01-29
368,Egypt,confirmed,0.0,2020-01-30
369,Egypt,confirmed,0.0,2020-01-31
370,Egypt,confirmed,0.0,2020-02-01
371,Egypt,confirmed,0.0,2020-02-02
372,Egypt,confirmed,0.0,2020-02-03
373,Egypt,confirmed,0.0,2020-02-04
374,Egypt,confirmed,0.0,2020-02-05
375,Egypt,confirmed,0.0,2020-02-06
376,Egypt,confirmed,0.0,2020-02-07
377,Egypt,confirmed,0.0,2020-02-08
378,Egypt,confirmed,0.0,2020-02-09
379,Egypt,confirmed,0.0,2020-02-10
380,Egypt,confirmed,0.0,2020-02-11
381,Egypt,confirmed,0.0,2020-02-12
382,Egypt,confirmed,0.0,2020-02-13
383,Egypt,confirmed,1.0,2020-02-14
384,Egypt,confirmed,1.0,2020-02-15
385,Egypt,confirmed,1.0,2020-02-16
386,Egypt,confirmed,1.0,2020-02-17
387,Egypt,confirmed,1.0,2020-02-18
388,Egypt,confirmed,1.0,2020-02-19
389,Egypt,confirmed,1.0,2020-02-20
390,Egypt,confirmed,1.0,2020-02-21
391,Egypt,confirmed,1.0,2020-02-22
392,Egypt,confirmed,1.0,2020-02-23
393,Egypt,confirmed,1.0,2020-02-24
394,Egypt,confirmed,1.0,2020-02-25
395,Egypt,confirmed,1.0,2020-02-26
396,Finland,confirmed,0.0,2020-01-22
397,Finland,confirmed,0.0,2020-01-23
398,Finland,confirmed,0.0,2020-01-24
399,Finland,confirmed,0.0,2020-01-25
400,Finland,confirmed,0.0,2020-01-26
401,Finland,confirmed,0.0,2020-01-27
402,Finland,confirmed,0.0,2020-01-28
403,Finland,confirmed,1.0,2020-01-29
404,Finland,confirmed,1.0,2020-01-30
405,Finland,confirmed,1.0,2020-01-31
406,Finland,confirmed,1.0,2020-02-01
407,Finland,confirmed,1.0,2020-02-02
408,Finland,confirmed,1.0,2020-02-03
409,Finland,confirmed,1.0,2020-02-04
410,Finland,confirmed,1.0,2020-02-05
411,Finland,confirmed,1.0,2020-02-06
412,Finland,confirmed,1.0,2020-02-07
413,Finland,confirmed,1.0,2020-02-08
414,Finland,confirmed,1.0,2020-02-09
415,Finland,confirmed,1.0,2020-02-10
416,Finland,confirmed,1.0,2020-02-11
417,Finland,confirmed,2.0,2020-02-12
418,Finland,confirmed,2.0,2020-02-13
419,Finland,confirmed,2.0,2020-02-14
420,Finland,confirmed,2.0,2020-02-15
421,Finland,confirmed,2.0,2020-02-16
422,Finland,confirmed,2.0,2020-02-17
423,Finland,confirmed,2.0,2020-02-18
424,Finland,confirmed,2.0,2020-02-19
425,Finland,confirmed,2.0,2020-02-20
426,Finland,confirmed,2.0,2020-02-21
427,Finland,confirmed,2.0,2020-02-22
428,Finland,confirmed,2.0,2020-02-23
429,Finland,confirmed,2.0,2020-02-24
430,Finland,confirmed,2.0,2020-02-25
431,Finland,confirmed,3.0,2020-02-26
432,France,confirmed,0.0,2020-01-22
433,France,confirmed,0.0,2020-01-23
434,France,confirmed,2.0,2020-01-24
435,France,confirmed,3.0,2020-01-25
436,France,confirmed,3.0,2020-01-26
437,France,confirmed,3.0,2020-01-27
438,France,confirmed,4.0,2020-01-28
439,France,confirmed,5.0,2020-01-29
440,France,confirmed,5.0,2020-01-30
441,France,confirmed,5.0,2020-01-31
442,France,confirmed,6.0,2020-02-01
443,France,confirmed,6.0,2020-02-02
444,France,confirmed,6.0,2020-02-03
445,France,confirmed,6.0,2020-02-04
446,France,confirmed,6.0,2020-02-05
447,France,confirmed,6.0,2020-02-06
448,France,confirmed,6.0,2020-02-07
449,France,confirmed,11.0,2020-02-08
450,France,confirmed,11.0,2020-02-09
